RptDt;TckrSymb;Asst;AsstDesc;SgmtNm;MktNm;SctyCtgyNm;XprtnDt;XprtnCd;TradgStartDt;TradgEndDt;BaseCd;ConvsCritNm;MtrtyDtTrgtPt;ReqrdConvsInd;ISIN;CFICd;DlvryNtceStartDt;DlvryNtceEndDt;OptnTp;CtrctMltplr;AsstQtnQty;AllcnRndLot;TradgCcy;DlvryTpNm;WdrwlDays;WrkgDays;ClnrDays;RlvrBasePricNm;OpngFutrPosDay;SdTpCd1;UndrlygTckrSymb1;SdTpCd2;UndrlygTckrSymb2;PureGoldWght;ExrcPric;OptnStyle;ValTpNm;PrmUpfrntInd;OpngPosLmtDt;DstrbtnId;PricFctr;DaysToSttlm;SrsTpNm;PrtcnFlg;AutomtcExrcInd;SpcfctnCd;CrpnNm;CorpActnStartDt;CtdyTrtmntTpNm;MktCptlstn;CorpGovnLvlNm
2022-06-21;BMOB3;BMOB;BMOB;CASH;EQUITY-CASH;SHARES;;;2022-03-22;9999-12-31;;;;;BRBMOBACNOR7;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;101;1;2;;;;ON      NM;BEMOBI MOBILE TECH S.A.       ;9999-12-31;FUNGIBLE;90909092;NOVO MERCADO
2022-06-21;BNBR3;BNBR;BNBR;CASH;EQUITY-CASH;SHARES;;;2022-03-29;9999-12-31;;;;;BRBNBRACNOR8;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;203;1;2;;;;ON        ;BCO NORDESTE DO BRASIL S.A.   ;9999-12-31;FUNGIBLE;86371464;
2022-06-21;BNRG3;BNRG;BNRG;CASH;EQUITY-CASH;SHARES;;;9999-12-31;9999-12-31;;;;;BRBNRGACNOR7;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;100;1;2;;;;ON;BRAZIL ENERGY S.A.;9999-12-31;FUNGIBLE;58413;
2022-06-21;BOAS3;BOAS;BOAS;CASH;EQUITY-CASH;SHARES;;;2022-05-02;9999-12-31;;;;;BRBOASACNOR6;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;103;1;2;;;;ON      NM;BOA VISTA SERVI�OS S.A.       ;9999-12-31;FUNGIBLE;531831497;NOVO MERCADO
2022-06-21;BOBR3;BOBR;BOBR;CASH;EQUITY-CASH;SHARES;;;2014-06-11;9999-12-31;;;;;BRBOBRACNOR6;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;128;1;2;;;;ON        ;BOMBRIL S.A.                  ;9999-12-31;FUNGIBLE;137615317;
2022-06-21;BOBR4;BOBR;BOBR;CASH;EQUITY-CASH;SHARES;;;2014-06-11;9999-12-31;;;;;BRBOBRACNPR3;EPNEFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;128;1;2;;;;PN        ;BOMBRIL S.A.                  ;9999-12-31;FUNGIBLE;122894462;
2022-06-21;BPAC3;BPAC;BPAC;CASH;EQUITY-CASH;SHARES;;;2022-01-06;9999-12-31;;;;;BRBPACACNOR7;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;127;1;2;;;;ON      N2;BCO BTG PACTUAL S.A.          ;9999-12-31;FUNGIBLE;7244165568;NIVEL 2
2022-06-21;BPAC5;BPAC;BPAC;CASH;EQUITY-CASH;SHARES;;;2022-01-06;9999-12-31;;;;;BRBPACACNPA0;EPNNPR;;;;;;1;BRL;;;;;;;;;;;;;;;;;127;1;2;;;;PNA     N2;BCO BTG PACTUAL S.A.          ;9999-12-31;FUNGIBLE;4261954360;NIVEL 2
2022-06-21;BPAN11;BPAN;BPAN;CASH;EQUITY-CASH;SHARES;;;9999-12-31;9999-12-31;;;;;BRBPANARNPR9;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;101;1;2;;;;PNR     N1;BCO PAN S.A.;9999-12-31;FUNGIBLE;49867021;NIVEL 1
2022-06-21;BPAN3;BPAN;BPAN;CASH;EQUITY-CASH;SHARES;;;9999-12-31;9999-12-31;;;;;BRBPANACNOR4;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;104;1;2;;;;ON      N1;BCO PAN S.A.;9999-12-31;FUNGIBLE;657560635;NIVEL 1
2022-06-21;BPAN4;BPAN;BPAN;CASH;EQUITY-CASH;SHARES;;;2022-05-12;9999-12-31;;;;;BRBPANACNPR1;EPNNPR;;;;;;1;BRL;;;;;;;;;;;;;;;;;113;1;2;;;;PN      N1;BCO PAN S.A.                  ;9999-12-31;FUNGIBLE;648772080;NIVEL 1
2022-06-21;BPAR3;BPAR;BPAR;CASH;EQUITY-CASH;SHARES;;;2022-05-03;9999-12-31;;;;;BRBPARACNOR5;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;162;1;2;;;;ON        ;BCO ESTADO DO PARA S.A.       ;9999-12-31;FUNGIBLE;9521649;
2022-06-21;BRAP3;BRAP;BRAP;CASH;EQUITY-CASH;SHARES;;;2022-05-02;9999-12-31;;;;;BRBRAPACNOR5;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;143;1;2;;;;ON      N1;BRADESPAR S.A.                ;9999-12-31;FUNGIBLE;137989898;NIVEL 1
2022-06-21;BRAP4;BRAP;BRAP;CASH;EQUITY-CASH;SHARES;;;2022-05-02;9999-12-31;;;;;BRBRAPACNPR2;EPNNPR;;;;;;1;BRL;;;;;;;;;;;;;;;;;143;1;2;;;;PN      N1;BRADESPAR S.A.                ;9999-12-31;FUNGIBLE;255106712;NIVEL 1
2022-06-21;BRBI3;BRBI;BRBI;CASH;EQUITY-CASH;SHARES;;;9999-12-31;9999-12-31;;;;;BRBRBIACNOR8;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;101;1;2;;;;ON  ED  N2;BR ADVISORY PARTNERS PARTICIPA��ES S.A.;9999-12-31;FUNGIBLE;200546184;NIVEL 2
2022-06-21;BRBI4;BRBI;BRBI;CASH;EQUITY-CASH;SHARES;;;9999-12-31;9999-12-31;;;;;BRBRBIACNPR5;EPNNPR;;;;;;1;BRL;;;;;;;;;;;;;;;;;101;1;2;;;;PN  ED  N2;BR ADVISORY PARTNERS PARTICIPA��ES S.A.;9999-12-31;FUNGIBLE;114440928;NIVEL 2
2022-06-21;BRFS3;BRFS;BRFS;CASH;EQUITY-CASH;SHARES;;;2021-06-07;9999-12-31;;;;;BRBRFSACNOR8;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;120;1;2;;;;ON      NM;BRF S.A.                      ;9999-12-31;FUNGIBLE;1082473246;NOVO MERCADO
2022-06-21;BRGE11;BRGE;BRGE;CASH;EQUITY-CASH;SHARES;;;2022-01-27;9999-12-31;;;;;BRBRGEACNPE1;EPNNPR;;;;;;1;BRL;;;;;;;;;;;;;;;;;108;1;2;;;;PNE       ;CONSORCIO ALFA DE ADMINISTRACAO S.A.;9999-12-31;FUNGIBLE;33251456;
2022-06-21;BRGE12;BRGE;BRGE;CASH;EQUITY-CASH;SHARES;;;2021-08-17;9999-12-31;;;;;BRBRGEACNPF8;EPNNPR;;;;;;1;BRL;;;;;;;;;;;;;;;;;97;1;2;;;;PNF       ;CONSORCIO ALFA DE ADMINISTRACAO S.A.;9999-12-31;FUNGIBLE;33251456;
2022-06-21;BRGE3;BRGE;BRGE;CASH;EQUITY-CASH;SHARES;;;2021-08-17;9999-12-31;;;;;BRBRGEACNOR6;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;203;1;2;;;;ON        ;CONSORCIO ALFA DE ADMINISTRACAO S.A.;9999-12-31;FUNGIBLE;40394932;
2022-06-21;BRGE5;BRGE;BRGE;CASH;EQUITY-CASH;SHARES;;;2022-01-27;9999-12-31;;;;;BRBRGEACNPA9;EPNNPR;;;;;;1;BRL;;;;;;;;;;;;;;;;;214;1;2;;;;PNA       ;CONSORCIO ALFA DE ADMINISTRACAO S.A.;9999-12-31;FUNGIBLE;33251456;
2022-06-21;BRGE6;BRGE;BRGE;CASH;EQUITY-CASH;SHARES;;;2022-01-27;9999-12-31;;;;;BRBRGEACNPB7;EPNNPR;;;;;;1;BRL;;;;;;;;;;;;;;;;;215;1;2;;;;PNB       ;CONSORCIO ALFA DE ADMINISTRACAO S.A.;9999-12-31;FUNGIBLE;33251456;
2022-06-21;BRGE7;BRGE;BRGE;CASH;EQUITY-CASH;SHARES;;;2022-01-27;9999-12-31;;;;;BRBRGEACNPC5;EPNNPR;;;;;;1;BRL;;;;;;;;;;;;;;;;;216;1;2;;;;PNC;CONSORCIO ALFA DE ADMINISTRACAO S.A.;9999-12-31;FUNGIBLE;33251456;
2022-06-21;BRGE8;BRGE;BRGE;CASH;EQUITY-CASH;SHARES;;;2022-01-27;9999-12-31;;;;;BRBRGEACNPD3;EPNNPR;;;;;;1;BRL;;;;;;;;;;;;;;;;;217;1;2;;;;PND       ;CONSORCIO ALFA DE ADMINISTRACAO S.A.;9999-12-31;FUNGIBLE;33251456;
2022-06-21;BRIT3;BRIT;BRIT;CASH;EQUITY-CASH;SHARES;;;2022-04-27;9999-12-31;;;;;BRBRITACNOR0;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;101;1;2;;;;ON      NM;BRISANET PARTICIPA��ES S.A.   ;9999-12-31;FUNGIBLE;449094916;NOVO MERCADO
2022-06-21;BRIV3;BRIV;BRIV;CASH;EQUITY-CASH;SHARES;;;2021-08-17;9999-12-31;;;;;BRBRIVACNOR6;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;207;1;2;;;;ON        ;BCO ALFA DE INVESTIMENTO S.A. ;9999-12-31;FUNGIBLE;53482129;
2022-06-21;BRIV4;BRIV;BRIV;CASH;EQUITY-CASH;SHARES;;;2022-01-27;9999-12-31;;;;;BRBRIVACNPR3;EPNNPR;;;;;;1;BRL;;;;;;;;;;;;;;;;;214;1;2;;;;PN        ;BCO ALFA DE INVESTIMENTO S.A. ;9999-12-31;FUNGIBLE;35118455;
2022-06-21;BRKM3;BRKM;BRKM;CASH;EQUITY-CASH;SHARES;;;2022-04-20;9999-12-31;;;;;BRBRKMACNOR1;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;119;1;2;;;;ON      N1;BRASKEM S.A.                  ;9999-12-31;FUNGIBLE;451668652;NIVEL 1
2022-06-21;BRKM5;BRKM;BRKM;CASH;EQUITY-CASH;SHARES;;;2022-04-20;9999-12-31;;;;;BRBRKMACNPA4;EPNNPR;;;;;;1;BRL;;;;;;;;;;;;;;;;;120;1;2;;;;PNA     N1;BRASKEM S.A.                  ;9999-12-31;FUNGIBLE;345539182;NIVEL 1
2022-06-21;BRKM6;BRKM;BRKM;CASH;EQUITY-CASH;SHARES;;;2021-12-09;9999-12-31;;;;;BRBRKMACNPB2;EPNNPR;;;;;;1;BRL;;;;;;;;;;;;;;;;;114;1;2;;;;PNB     N1;BRASKEM S.A.                  ;9999-12-31;FUNGIBLE;345539182;NIVEL 1
2022-06-21;BRML3;BRML;BRML;CASH;EQUITY-CASH;SHARES;;;2022-05-02;9999-12-31;;;;;BRBRMLACNOR9;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;117;1;2;;;;ON      NM;BR MALLS PARTICIPACOES S.A.   ;9999-12-31;FUNGIBLE;828273884;NOVO MERCADO
2022-06-21;BRPR11;BRPR;BRPR;CASH;EQUITY-CASH;SHARES;;;9999-12-31;9999-12-31;;;;;BRBRPRA01OR0;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;100;1;2;;;;ON  P   NM;BR PROPERTIES S.A.;9999-12-31;FUNGIBLE;474159697;NOVO MERCADO
2022-06-21;BRPR3;BRPR;BRPR;CASH;EQUITY-CASH;SHARES;;;2022-04-27;9999-12-31;;;;;BRBRPRACNOR9;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;123;1;2;;;;ON      NM;BR PROPERTIES S.A.            ;9999-12-31;FUNGIBLE;474159697;NOVO MERCADO
2022-06-21;BRQB3;BRQB;BRQB;CASH;EQUITY-CASH;SHARES;;;2022-04-28;9999-12-31;;;;;BRBRQBACNOR1;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;113;1;2;;;;ON      MA;BRQ SOLUCOES EM INFORMATICA S.A.;9999-12-31;FUNGIBLE;133186083;BOVESPA MAIS
2022-06-21;BRSR3;BRSR;BRSR;CASH;EQUITY-CASH;SHARES;;;2022-06-13;9999-12-31;;;;;BRBRSRACNOR3;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;179;1;2;;;;ON  EJ  N1;BCO ESTADO DO RIO GRANDE DO SUL S.A.;9999-12-31;FUNGIBLE;205064841;NIVEL 1
2022-06-21;BRSR5;BRSR;BRSR;CASH;EQUITY-CASH;SHARES;;;2022-06-13;9999-12-31;;;;;BRBRSRACNPA6;EPNNPR;;;;;;1;BRL;;;;;;;;;;;;;;;;;183;1;2;;;;PNA EJ  N1;BCO ESTADO DO RIO GRANDE DO SUL S.A.;9999-12-31;FUNGIBLE;203909636;NIVEL 1
2022-06-21;BRSR6;BRSR;BRSR;CASH;EQUITY-CASH;SHARES;;;2022-06-13;9999-12-31;;;;;BRBRSRACNPB4;EPNNPR;;;;;;1;BRL;;;;;;;;;;;;;;;;;182;1;2;;;;PNB EJ  N1;BCO ESTADO DO RIO GRANDE DO SUL S.A.;9999-12-31;FUNGIBLE;203909636;NIVEL 1
2022-06-21;BSLI3;BSLI;BSLI;CASH;EQUITY-CASH;SHARES;;;2022-06-02;9999-12-31;;;;;BRBSLIACNOR5;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;188;1;2;;;;ON        ;BRB BCO DE BRASILIA S.A.      ;9999-12-31;FUNGIBLE;327445542;
2022-06-21;BSLI4;BSLI;BSLI;CASH;EQUITY-CASH;SHARES;;;2022-06-02;9999-12-31;;;;;BRBSLIACNPR2;EPNNPR;;;;;;1;BRL;;;;;;;;;;;;;;;;;188;1;2;;;;PN        ;BRB BCO DE BRASILIA S.A.      ;9999-12-31;FUNGIBLE;96896572;
2022-06-21;BVEN3;BVEN;BVEN;CASH;EQUITY-CASH;SHARES;;;9999-12-31;9999-12-31;;;;;BRBVENACNOR4;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;100;1;2;;;;ON;BOA VISTA ENERGIA S.A.;9999-12-31;FUNGIBLE;320742889;
2022-06-21;C1GT3;C1GT;C1GT;CASH;EQUITY-CASH;SHARES;;;9999-12-31;9999-12-31;;;;;BRC1GTACNOR4;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;100;1;2;;;;ON      MB;CELG TRANSMISS�O S.A. - CELG T;9999-12-31;FUNGIBLE;329725474;MERCADO DE BALC�O
2022-06-21;CABI3B;CABI;CABI;CASH;EQUITY-CASH;SHARES;;;2020-09-02;9999-12-31;;;;;BRCABIACNOR2;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;116;1;2;;;;ON      MB;CABINDA PARTICIPACOES S.A.    ;9999-12-31;FUNGIBLE;2458000;MERCADO DE BALC�O
2022-06-21;CACO3B;CACO;CACO;CASH;EQUITY-CASH;SHARES;;;2020-09-02;9999-12-31;;;;;BRCACOACNOR8;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;115;1;2;;;;ON      MB;CACONDE PARTICIPACOES S.A.    ;9999-12-31;FUNGIBLE;703211;MERCADO DE BALC�O
2022-06-21;CALI3;CALI;CALI;CASH;EQUITY-CASH;SHARES;;;2022-06-09;9999-12-31;;;;;BRCALIACNOR1;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;135;1;2;;;;ON  ES    ;CONSTRUTORA ADOLPHO LINDENBERG S.A.;9999-12-31;FUNGIBLE;3721190;
2022-06-21;CAMB3;CAMB;CAMB;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRCAMBACNOR4;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;121;1;2;;;;ON  EJ    ;CAMBUCI S.A.                  ;9999-12-31;FUNGIBLE;42275080;
2022-06-21;CAML3;CAML;CAML;CASH;EQUITY-CASH;SHARES;;;2022-06-02;9999-12-31;;;;;BRCAMLACNOR3;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;120;1;2;;;;ON      NM;CAMIL ALIMENTOS S.A.          ;9999-12-31;FUNGIBLE;360000000;NOVO MERCADO
2022-06-21;CARD3;CARD;CARD;CASH;EQUITY-CASH;SHARES;;;2022-04-25;9999-12-31;;;;;BRCARDACNOR9;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;127;1;2;;;;ON      NM;CSU CARDSYSTEM S.A.           ;9999-12-31;FUNGIBLE;41800000;NOVO MERCADO
2022-06-21;CASH3;CASH;CASH;CASH;EQUITY-CASH;SHARES;;;2021-09-10;9999-12-31;;;;;BRCASHACNOR8;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;102;1;2;;;;ON      NM;M�LIUZ S.A.                   ;9999-12-31;FUNGIBLE;803670000;NOVO MERCADO
2022-06-21;CASN3;CASN;CASN;CASH;EQUITY-CASH;SHARES;;;2022-04-28;9999-12-31;;;;;BRCASNACNOR6;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;120;1;2;;;;ON        ;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;9999-12-31;FUNGIBLE;436887780;
2022-06-21;CASN4;CASN;CASN;CASH;EQUITY-CASH;SHARES;;;2022-04-28;9999-12-31;;;;;BRCASNACNPR3;EPNNPR;;;;;;1;BRL;;;;;;;;;;;;;;;;;120;1;2;;;;PN        ;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;9999-12-31;FUNGIBLE;438072631;
2022-06-21;CATA3;CATA;CATA;CASH;EQUITY-CASH;SHARES;;;2021-12-02;9999-12-31;;;;;BRCATAACNOR1;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;129;1;2;;;;ON;CIA INDUSTRIAL CATAGUASES;9999-12-31;FUNGIBLE;144198;
2022-06-21;CATA4;CATA;CATA;CASH;EQUITY-CASH;SHARES;;;2021-12-02;9999-12-31;;;;;BRCATAACNPR8;EPNNPR;;;;;;1;BRL;;;;;;;;;;;;;;;;;129;1;2;;;;PN;CIA INDUSTRIAL CATAGUASES;9999-12-31;FUNGIBLE;1109;
2022-06-21;CBAV3;CBAV;CBAV;CASH;EQUITY-CASH;SHARES;;;2022-05-02;9999-12-31;;;;;BRCBAVACNOR5;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;101;1;2;;;;ON      NM;Companhia Brasileira de Alum�nio;9999-12-31;FUNGIBLE;595833333;NOVO MERCADO
2022-06-21;CBEE3;CBEE;CBEE;CASH;EQUITY-CASH;SHARES;;;2022-04-14;9999-12-31;;;;;BRCBEEACNOR3;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;158;1;2;;;;ON        ;AMPLA ENERGIA E SERVICOS S.A. ;9999-12-31;FUNGIBLE;240209921;
2022-06-21;CBOH3;CBOH;CBOH;CASH;EQUITY-CASH;SHARES;;;9999-12-31;9999-12-31;;;;;BRCBOHACNOR5;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;100;1;2;;;;ON;CBO HOLDING S.A.;9999-12-31;FUNGIBLE;0;
2022-06-21;CCAT3;CCAT;CCAT;CASH;EQUITY-CASH;SHARES;;;9999-12-31;9999-12-31;;;;;BRCCATACNOR7;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;100;1000;2;;;;ON *;COMFIO COMPANHIA CATARINENSE DE FIACAO;9999-12-31;FUNGIBLE;371795010;
2022-06-21;CCAT4;CCAT;CCAT;CASH;EQUITY-CASH;SHARES;;;9999-12-31;9999-12-31;;;;;BRCCATACNPR4;EPNEFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;100;1000;2;;;;PN *;COMFIO COMPANHIA CATARINENSE DE FIACAO;9999-12-31;FUNGIBLE;200433003;
2022-06-21;CCRO3;CCRO;CCRO;CASH;EQUITY-CASH;SHARES;;;2022-04-20;9999-12-31;;;;;BRCCROACNOR2;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;141;1;2;;;;ON      NM;CCR S.A.                      ;9999-12-31;FUNGIBLE;2020000000;NOVO MERCADO
2022-06-21;CEAB3;CEAB;CEAB;CASH;EQUITY-CASH;SHARES;;;2020-01-02;9999-12-31;;;;;BRCEABACNOR1;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;101;1;2;;;;ON      NM;CEA MODAS S.A.                ;9999-12-31;FUNGIBLE;308245068;NOVO MERCADO
2022-06-21;CEAC3;CEAC;CEAC;CASH;EQUITY-CASH;SHARES;;;9999-12-31;9999-12-31;;;;;BRCEACACNOR9;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;100;1;2;;;;ON;ENERGISA ACRE - DISTRIBUIDORA DE ENERGIA S.A;9999-12-31;FUNGIBLE;1;
2022-06-21;CEAC4;CEAC;CEAC;CASH;EQUITY-CASH;SHARES;;;9999-12-31;9999-12-31;;;;;BRCEACACNPR6;EPNEFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;100;1;2;;;;PN;ENERGISA ACRE - DISTRIBUIDORA DE ENERGIA S.A;9999-12-31;FUNGIBLE;27920572636;
2022-06-21;CEAG3;CEAG;CEAG;CASH;EQUITY-CASH;SHARES;;;9999-12-31;9999-12-31;;;;;BRCEAGACNOR0;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;100;1000;2;;;;ON *;CIA DE ENTREPOSTOS E ARMAZENS GERAIS SP;9999-12-31;FUNGIBLE;41917940;
2022-06-21;CEAL3;CEAL;CEAL;CASH;EQUITY-CASH;SHARES;;;9999-12-31;9999-12-31;;;;;BRCEALACNOR0;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;100;1;2;;;;ON;COMPANHIA ENERGETICA DE ALAGOAS;9999-12-31;FUNGIBLE;677858321;
2022-06-21;CEAL4;CEAL;CEAL;CASH;EQUITY-CASH;SHARES;;;9999-12-31;9999-12-31;;;;;BRCEALACNPR7;EPNEFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;100;1;2;;;;PN;COMPANHIA ENERGETICA DE ALAGOAS;9999-12-31;FUNGIBLE;11666063;
2022-06-21;CEAP3;CEAP;CEAP;CASH;EQUITY-CASH;SHARES;;;9999-12-31;9999-12-31;;;;;BRCEAPACNOR1;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;100;1;2;;;;ON      MB;COMPANHIA DE ELETRICIDADE DO AMAP� - CEA;9999-12-31;FUNGIBLE;1117875640;MERCADO DE BALC�O
2022-06-21;CEBD3;CEBD;CEBD;CASH;EQUITY-CASH;SHARES;;;9999-12-31;9999-12-31;;;;;BRCEBDACNOR5;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;100;1;2;;;;ON;Neoenergia Distribuicao Brasilia S.A;9999-12-31;FUNGIBLE;800361879;
2022-06-21;CEBR3;CEBR;CEBR;CASH;EQUITY-CASH;SHARES;;;2022-04-28;9999-12-31;;;;;BRCEBRACNOR5;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;122;1;2;;;;ON        ;CIA ENERGETICA DE BRASILIA    ;9999-12-31;FUNGIBLE;35920890;
2022-06-21;CEBR5;CEBR;CEBR;CASH;EQUITY-CASH;SHARES;;;2022-04-28;9999-12-31;;;;;BRCEBRACNPA8;EPNNPR;;;;;;1;BRL;;;;;;;;;;;;;;;;;121;1;2;;;;PNA       ;CIA ENERGETICA DE BRASILIA    ;9999-12-31;FUNGIBLE;36161025;
2022-06-21;CEBR6;CEBR;CEBR;CASH;EQUITY-CASH;SHARES;;;2022-04-28;9999-12-31;;;;;BRCEBRACNPB6;EPNNPR;;;;;;1;BRL;;;;;;;;;;;;;;;;;121;1;2;;;;PNB       ;CIA ENERGETICA DE BRASILIA    ;9999-12-31;FUNGIBLE;36161025;
2022-06-21;CEDO3;CEDO;CEDO;CASH;EQUITY-CASH;SHARES;;;2014-03-24;9999-12-31;;;;;BRCEDOACNOR8;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;96;1;2;;;;ON      N1;CIA FIACAO TECIDOS CEDRO CACHOEIRA;9999-12-31;FUNGIBLE;5707104;NIVEL 1
2022-06-21;CEDO4;CEDO;CEDO;CASH;EQUITY-CASH;SHARES;;;2014-03-24;9999-12-31;;;;;BRCEDOACNPR5;EPNEFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;128;1;2;;;;PN      N1;CIA FIACAO TECIDOS CEDRO CACHOEIRA;9999-12-31;FUNGIBLE;4292896;NIVEL 1
2022-06-21;CEEB3;CEEB;CEEB;CASH;EQUITY-CASH;SHARES;;;2022-04-19;9999-12-31;;;;;BRCEEBACNOR3;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;186;1;2;;;;ON        ;CIA ELETRICIDADE EST. DA BAHIA - COELBA;9999-12-31;FUNGIBLE;151997609;
2022-06-21;CEEB5;CEEB;CEEB;CASH;EQUITY-CASH;SHARES;;;2022-04-19;9999-12-31;;;;;BRCEEBACNPA6;EPNNPR;;;;;;1;BRL;;;;;;;;;;;;;;;;;180;1;2;;;;PNA       ;CIA ELETRICIDADE EST. DA BAHIA - COELBA;9999-12-31;FUNGIBLE;110098478;
2022-06-21;CEEB6;CEEB;CEEB;CASH;EQUITY-CASH;SHARES;;;2022-04-19;9999-12-31;;;;;BRCEEBACNPB4;EPNNPR;;;;;;1;BRL;;;;;;;;;;;;;;;;;180;1;2;;;;PNB       ;CIA ELETRICIDADE EST. DA BAHIA - COELBA;9999-12-31;FUNGIBLE;110098478;
2022-06-21;CEED3;CEED;CEED;CASH;EQUITY-CASH;SHARES;;;2020-12-08;9999-12-31;;;;;BRCEEDACNOR9;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;103;1;2;;;;ON        ;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;9999-12-31;FUNGIBLE;68090916;NIVEL 1
2022-06-21;CEED4;CEED;CEED;CASH;EQUITY-CASH;SHARES;;;2020-12-08;9999-12-31;;;;;BRCEEDACNPR6;EPNNPR;;;;;;1;BRL;;;;;;;;;;;;;;;;;103;1;2;;;;PN        ;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;9999-12-31;FUNGIBLE;164014;NIVEL 1
2022-06-21;CEEP3;CEEP;CEEP;CASH;EQUITY-CASH;SHARES;;;9999-12-31;9999-12-31;;;;;BRCEEPACNOR3;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;100;1;2;;;;ON;CIA EST. DE ENERG. ELETRICA PARTICIPA��ES CEEE-PAR;9999-12-31;FUNGIBLE;189113071;
2022-06-21;CEGR3;CEGR;CEGR;CASH;EQUITY-CASH;SHARES;;;2022-05-02;9999-12-31;;;;;BRCEGRACNOR4;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;141;1;2;;;;ON        ;CIA DISTRIB DE GAS DO RIO DE JANEIRO-CEG;9999-12-31;FUNGIBLE;259637732;
2022-06-21;CEPE3;CEPE;CEPE;CASH;EQUITY-CASH;SHARES;;;2022-04-20;9999-12-31;;;;;BRCEPEACNOR3;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;168;1;2;;;;ON        ;CIA ENERGETICA DE PERNAMBUCO - CELPE;9999-12-31;FUNGIBLE;66302693;
2022-06-21;CEPE5;CEPE;CEPE;CASH;EQUITY-CASH;SHARES;;;2022-04-20;9999-12-31;;;;;BRCEPEACNPA6;EPNNPR;;;;;;1;BRL;;;;;;;;;;;;;;;;;168;1;2;;;;PNA       ;CIA ENERGETICA DE PERNAMBUCO - CELPE;9999-12-31;FUNGIBLE;8309695;
